elevation_m,area_dam2,capacity_dam3
531.112,1990,321
531.113,1990,321
531.114,1990,322
531.115,1990,322
531.116,1990,322
531.117,1990,322
531.118,1990,322
531.119,2000,323
531.12,2000,323
531.121,2000,323
531.122,2000,323
531.123,2000,323
531.124,2000,324
531.125,2000,324
531.126,2000,324
531.127,2000,324
531.128,2000,324
531.129,2000,325
531.13,2000,325
531.131,2000,325
531.132,2010,325
531.133,2010,325
531.134,2010,325
531.135,2010,326
531.136,2010,326
531.137,2010,326
531.138,2010,326
531.139,2010,326
531.14,2010,327
531.141,2010,327
531.142,2010,327
531.143,2010,327
531.144,2020,327
531.145,2020,328
531.146,2020,328
531.147,2020,328
531.148,2020,328
531.149,2020,328
531.15,2020,328
531.151,2020,329
531.152,2020,329
531.153,2020,329
531.154,2020,329
531.155,2020,329
531.156,2020,330
531.157,2030,330
531.158,2030,330
531.159,2030,330
531.16,2030,330
531.161,2030,331
531.162,2030,331
531.163,2030,331
531.164,2030,331
531.165,2030,331
531.166,2030,332
531.167,2030,332
531.168,2030,332
531.169,2040,332
531.17,2040,332
531.171,2040,332
531.172,2040,333
531.173,2040,333
531.174,2040,333
531.175,2040,333
531.176,2040,333
531.177,2040,334
531.178,2040,334
531.179,2040,334
531.18,2040,334
531.181,2040,334
531.182,2050,335
531.183,2050,335
531.184,2050,335
531.185,2050,335
531.186,2050,335
531.187,2050,336
531.188,2050,336
531.189,2050,336
531.19,2050,336
531.191,2050,336
531.192,2050,336
531.193,2050,337
531.194,2060,337
531.195,2060,337
531.196,2060,337
531.197,2060,337
531.198,2060,338
531.199,2060,338
531.2,2060,338
531.201,2060,338
531.202,2060,338
531.203,2060,339
531.204,2060,339
531.205,2060,339
531.206,2060,339
531.207,2070,339
531.208,2070,340
531.209,2070,340
531.21,2070,340
531.211,2070,340
531.212,2070,340
531.213,2070,340
531.214,2070,341
531.215,2070,341
531.216,2070,341
531.217,2070,341
531.218,2070,341
531.219,2080,342
531.22,2080,342
531.221,2080,342
531.222,2080,342
531.223,2080,342
531.224,2080,343
531.225,2080,343
531.226,2080,343
531.227,2080,343
531.228,2080,343
531.229,2080,344
531.23,2080,344
531.231,2080,344
531.232,2090,344
531.233,2090,344
531.234,2090,344
531.235,2090,345
531.236,2090,345
531.237,2090,345
531.238,2090,345
531.239,2090,345
531.24,2090,346
531.241,2090,346
531.242,2090,346
531.243,2090,346
531.244,2100,346
531.245,2100,347
531.246,2100,347
531.247,2100,347
531.248,2100,347
531.249,2100,347
531.25,2100,348
531.251,2100,348
531.252,2100,348
531.253,2100,348
531.254,2100,348
531.255,2100,348
531.256,2100,349
531.257,2110,349
531.258,2110,349
531.259,2110,349
531.26,2110,349
531.261,2110,350
531.262,2110,350
531.263,2110,350
531.264,2110,350
531.265,2110,350
531.266,2110,351
531.267,2110,351
531.268,2110,351
531.269,2120,351
531.27,2120,351
531.271,2120,351
531.272,2120,352
531.273,2120,352
531.274,2120,352
531.275,2120,352
531.276,2120,352
531.277,2120,353
531.278,2120,353
531.279,2120,353
531.28,2120,353
531.281,2120,353
531.282,2130,354
531.283,2130,354
531.284,2130,354
531.285,2130,354
531.286,2130,354
531.287,2130,355
531.288,2130,355
531.289,2130,355
531.29,2130,355
531.291,2130,355
531.292,2130,355
531.293,2130,356
531.294,2140,356
531.295,2140,356
531.296,2140,356
531.297,2140,356
531.298,2140,357
531.299,2140,357
531.3,2140,357
531.301,2140,357
531.302,2140,357
531.303,2140,358
531.304,2140,358
531.305,2140,358
531.306,2140,358
531.307,2150,358
531.308,2150,359
531.309,2150,359
531.31,2150,359
531.311,2150,359
531.312,2150,359
531.313,2150,359
531.314,2150,360
531.315,2150,360
531.316,2150,360
531.317,2150,360
531.318,2150,360
531.319,2160,361
531.32,2160,361
531.321,2160,361
531.322,2160,361
531.323,2160,361
531.324,2160,362
531.325,2160,362
531.326,2160,362
531.327,2160,362
531.328,2160,362
531.329,2160,363
531.33,2160,363
531.331,2160,363
531.332,2170,363
531.333,2170,363
531.334,2170,363
531.335,2170,364
531.336,2170,364
531.337,2170,364
531.338,2170,364
531.339,2170,364
531.34,2170,365
531.341,2170,365
531.342,2170,365
531.343,2170,365
531.344,2180,365
531.345,2180,366
531.346,2180,366
531.347,2180,366
531.348,2180,366
531.349,2180,366
531.35,2180,367
531.351,2180,367
531.352,2180,367
531.353,2180,367
531.354,2180,367
531.355,2180,367
531.356,2180,368
531.357,2190,368
531.358,2190,368
531.359,2190,368
531.36,2190,368
531.361,2190,369
531.362,2190,369
531.363,2190,369
531.364,2190,369
531.365,2190,369
531.366,2190,370
531.367,2190,370
531.368,2190,370
531.369,2200,370
531.37,2200,370
531.371,2200,370
531.372,2200,371
531.373,2200,371
531.374,2200,371
531.375,2200,371
531.376,2200,371
531.377,2200,372
531.378,2200,372
531.379,2200,372
531.38,2200,372
531.381,2200,372
531.382,2210,373
531.383,2210,373
531.384,2210,373
531.385,2210,373
531.386,2210,373
531.387,2210,374
531.388,2210,374
531.389,2210,374
531.39,2210,374
531.391,2210,374
531.392,2210,374
531.393,2210,375
531.394,2220,375
531.395,2220,375
531.396,2220,375
531.397,2220,375
531.398,2220,376
531.399,2220,376
531.4,2220,376
531.401,2220,376
531.402,2220,376
531.403,2220,377
531.404,2220,377
531.405,2220,377
531.406,2220,377
531.407,2230,377
531.408,2230,378
531.409,2230,378
531.41,2230,378
531.411,2230,378
531.412,2230,378
531.413,2230,378
531.414,2230,379
531.415,2230,379
531.416,2230,379
531.417,2230,379
531.418,2230,379
531.419,2240,380
531.42,2240,380
531.421,2240,380
531.422,2240,380
531.423,2240,380
531.424,2240,381
531.425,2240,381
531.426,2240,381
531.427,2240,381
531.428,2240,381
531.429,2240,382
531.43,2240,382
531.431,2240,382
531.432,2250,382
531.433,2250,382
531.434,2250,382
531.435,2250,383
531.436,2250,383
531.437,2250,383
531.438,2250,383
531.439,2250,383
531.44,2250,384
531.441,2250,384
531.442,2250,384
531.443,2250,384
531.444,2260,384
531.445,2260,385
531.446,2260,385
531.447,2260,385
531.448,2260,385
531.449,2260,385
531.45,2260,386
531.451,2260,386
531.452,2260,386
531.453,2260,386
531.454,2260,386
531.455,2260,386
531.456,2260,387
531.457,2270,387
531.458,2270,387
531.459,2270,387
531.46,2270,387
531.461,2270,388
531.462,2270,388
531.463,2270,388
531.464,2270,388
531.465,2270,388
531.466,2270,389
531.467,2270,389
531.468,2270,389
531.469,2280,389
531.47,2280,389
531.471,2280,389
531.472,2280,390
531.473,2280,390
531.474,2280,390
531.475,2280,390
531.476,2280,390
531.477,2280,391
531.478,2280,391
531.479,2280,391
531.48,2280,391
531.481,2280,391
531.482,2290,392
531.483,2290,392
531.484,2290,392
531.485,2290,392
531.486,2290,392
531.487,2290,393
531.488,2290,393
531.489,2290,393
531.49,2290,393
531.491,2290,393
531.492,2290,393
531.493,2290,394
531.494,2300,394
531.495,2300,394
531.496,2300,394
531.497,2300,394
531.498,2300,395
531.499,2300,395
531.5,2300,395
531.501,2300,395
531.502,2300,395
531.503,2300,396
531.504,2300,396
531.505,2300,396
531.506,2300,396
531.507,2310,396
531.508,2310,397
531.509,2310,397
531.51,2310,397
531.511,2310,397
531.512,2310,397
531.513,2310,397
531.514,2310,398
531.515,2310,398
531.516,2310,398
531.517,2310,398
531.518,2310,398
531.519,2320,399
531.52,2320,399
531.521,2320,399
531.522,2320,399
531.523,2320,399
531.524,2320,400
531.525,2320,400
531.526,2320,400
531.527,2320,400
531.528,2320,400
531.529,2320,401
531.53,2320,401
531.531,2320,401
531.532,2330,401
531.533,2330,401
531.534,2330,401
531.535,2330,402
531.536,2330,402
531.537,2330,402
531.538,2330,402
531.539,2330,402
531.54,2330,403
531.541,2330,403
531.542,2330,403
531.543,2330,403
531.544,2340,403
531.545,2340,404
531.546,2340,404
531.547,2340,404
531.548,2340,404
531.549,2340,404
531.55,2340,404
531.551,2340,405
531.552,2340,405
531.553,2340,405
531.554,2340,405
531.555,2340,405
531.556,2340,406
531.557,2350,406
531.558,2350,406
531.559,2350,406
531.56,2350,406
531.561,2350,407
531.562,2350,407
531.563,2350,407
531.564,2350,407
531.565,2350,407
531.566,2350,408
531.567,2350,408
531.568,2350,408
531.569,2360,408
531.57,2360,408
531.571,2360,408
531.572,2360,409
531.573,2360,409
531.574,2360,409
531.575,2360,409
531.576,2360,409
531.577,2360,410
531.578,2360,410
531.579,2360,410
531.58,2360,410
531.581,2360,410
531.582,2370,411
531.583,2370,411
531.584,2370,411
531.585,2370,411
531.586,2370,411
531.587,2370,412
531.588,2370,412
531.589,2370,412
531.59,2370,412
531.591,2370,412
531.592,2370,412
531.593,2370,413
531.594,2380,413
531.595,2380,413
531.596,2380,413
531.597,2380,413
531.598,2380,414
531.599,2380,414
531.6,2380,414
531.601,2380,414
531.602,2380,414
531.603,2380,415
531.604,2380,415
531.605,2380,415
531.606,2380,415
531.607,2390,415
531.608,2390,416
531.609,2390,416
531.61,2390,416
531.611,2390,416
531.612,2390,416
531.613,2390,416
531.614,2390,417
531.615,2390,417
531.616,2390,417
531.617,2390,417
531.618,2390,417
531.619,2400,418
531.62,2400,418
531.621,2400,418
531.622,2400,418
531.623,2400,418
531.624,2400,419
531.625,2400,419
531.626,2400,419
531.627,2400,419
531.628,2400,419
531.629,2400,420
531.63,2400,420
531.631,2400,420
531.632,2410,420
531.633,2410,420
531.634,2410,420
531.635,2410,421
531.636,2410,421
531.637,2410,421
531.638,2410,421
531.639,2410,421
531.64,2410,422
531.641,2410,422
531.642,2410,422
531.643,2410,422
531.644,2420,422
531.645,2420,423
531.646,2420,423
531.647,2420,423
531.648,2420,423
531.649,2420,423
531.65,2420,423
531.651,2420,424
531.652,2420,424
531.653,2420,424
531.654,2420,424
531.655,2420,424
531.656,2420,425
531.657,2430,425
531.658,2430,425
531.659,2430,425
531.66,2430,425
531.661,2430,426
531.662,2430,426
531.663,2430,426
531.664,2430,426
531.665,2430,426
531.666,2430,427
531.667,2430,427
531.668,2430,427
531.669,2440,427
531.67,2440,427
531.671,2440,427
531.672,2440,428
531.673,2440,428
531.674,2440,428
531.675,2440,428
531.676,2440,428
531.677,2440,429
531.678,2440,429
531.679,2440,429
531.68,2440,429
531.681,2440,429
531.682,2450,430
531.683,2450,430
531.684,2450,430
531.685,2450,430
531.686,2450,430
531.687,2450,431
531.688,2450,431
531.689,2450,431
531.69,2450,431
531.691,2450,431
531.692,2450,431
531.693,2450,432
531.694,2460,432
531.695,2460,432
531.696,2460,432
531.697,2460,432
531.698,2460,433
531.699,2460,433
531.7,2460,433
531.701,2460,433
531.702,2460,433
531.703,2460,434
531.704,2460,434
531.705,2460,434
531.706,2460,434
531.707,2470,434
531.708,2470,435
531.709,2470,435
531.71,2470,435
531.711,2470,435
531.712,2470,435
531.713,2470,435
531.714,2470,436
531.715,2470,436
531.716,2470,436
531.717,2470,436
531.718,2470,436
531.719,2480,437
531.72,2480,437
531.721,2480,437
531.722,2480,437
531.723,2480,437
531.724,2480,438
531.725,2480,438
531.726,2480,438
531.727,2480,438
531.728,2480,438
531.729,2480,439
531.73,2480,439
531.731,2480,439
531.732,2490,439
531.733,2490,439
531.734,2490,439
531.735,2490,440
531.736,2490,440
531.737,2490,440
531.738,2490,440
531.739,2490,440
531.74,2490,441
531.741,2490,441
531.742,2490,441
531.743,2490,441
531.744,2500,441
531.745,2500,442
531.746,2500,442
531.747,2500,442
531.748,2500,442
531.749,2500,442
531.75,2500,443
531.751,2500,443
531.752,2500,443
531.753,2500,443
531.754,2500,443
531.755,2500,443
531.756,2500,444
531.757,2510,444
531.758,2510,444
531.759,2510,444
531.76,2510,444
531.761,2510,445
531.762,2510,445
531.763,2510,445
531.764,2510,445
531.765,2510,445
531.766,2510,446
531.767,2510,446
531.768,2510,446
531.769,2520,446
531.77,2520,446
531.771,2520,446
531.772,2520,447
531.773,2520,447
531.774,2520,447
531.775,2520,447
531.776,2520,447
531.777,2520,448
531.778,2520,448
531.779,2520,448
531.78,2520,448
531.781,2520,448
531.782,2530,449
531.783,2530,449
531.784,2530,449
531.785,2530,449
531.786,2530,449
531.787,2530,450
531.788,2530,450
531.789,2530,450
531.79,2530,450
531.791,2530,450
531.792,2530,450
531.793,2530,451
531.794,2540,451
531.795,2540,451
531.796,2540,451
531.797,2540,451
531.798,2540,452
531.799,2540,452
531.8,2540,452
531.801,2540,452
531.802,2540,452
531.803,2540,453
531.804,2540,453
531.805,2540,453
531.806,2540,453
531.807,2550,453
531.808,2550,454
531.809,2550,454
531.81,2550,454
531.811,2550,454
531.812,2550,454
531.813,2550,454
531.814,2550,455
531.815,2550,455
531.816,2550,455
531.817,2550,455
531.818,2550,455
531.819,2560,456
531.82,2560,456
531.821,2560,456
531.822,2560,456
531.823,2560,456
531.824,2560,457
531.825,2560,457
531.826,2560,457
531.827,2560,457
531.828,2560,457
531.829,2560,458
531.83,2560,458
531.831,2560,458
531.832,2570,458
531.833,2570,458
531.834,2570,458
531.835,2570,459
531.836,2570,459
531.837,2570,459
531.838,2570,459
531.839,2570,459
531.84,2570,460
531.841,2570,460
531.842,2570,460
531.843,2570,460
531.844,2580,460
531.845,2580,461
531.846,2580,461
531.847,2580,461
531.848,2580,461
531.849,2580,461
531.85,2580,462
531.851,2580,462
531.852,2580,462
531.853,2580,462
531.854,2580,462
531.855,2580,462
531.856,2580,463
531.857,2590,463
531.858,2590,463
531.859,2590,463
531.86,2590,463
531.861,2590,464
531.862,2590,464
531.863,2590,464
531.864,2590,464
531.865,2590,464
531.866,2590,465
531.867,2590,465
531.868,2590,465
531.869,2600,465
531.87,2600,465
531.871,2600,465
531.872,2600,466
531.873,2600,466
531.874,2600,466
531.875,2600,466
531.876,2600,466
531.877,2600,467
531.878,2600,467
531.879,2600,467
531.88,2600,467
531.881,2600,467
531.882,2610,468
531.883,2610,468
531.884,2610,468
531.885,2610,468
531.886,2610,468
531.887,2610,469
531.888,2610,469
531.889,2610,469
531.89,2610,469
531.891,2610,469
531.892,2610,469
531.893,2610,470
531.894,2620,470
531.895,2620,470
531.896,2620,470
531.897,2620,470
531.898,2620,471
531.899,2620,471
531.9,2620,471
531.901,2620,471
531.902,2620,471
531.903,2620,472
531.904,2620,472
531.905,2620,472
531.906,2620,472
531.907,2630,472
531.908,2630,473
531.909,2630,473
531.91,2630,473
531.911,2630,473
531.912,2630,473
531.913,2630,473
531.914,2630,474
531.915,2630,474
531.916,2630,474
531.917,2630,474
531.918,2630,474
531.919,2640,475
531.92,2640,475
531.921,2640,475
531.922,2640,475
531.923,2640,475
531.924,2640,476
531.925,2640,476
531.926,2640,476
531.927,2640,476
531.928,2640,476
531.929,2640,477
531.93,2640,477
531.931,2640,477
531.932,2650,477
531.933,2650,477
531.934,2650,477
531.935,2650,478
531.936,2650,478
531.937,2650,478
531.938,2650,478
531.939,2650,478
531.94,2650,479
531.941,2650,479
531.942,2650,479
531.943,2650,479
531.944,2660,479
531.945,2660,480
531.946,2660,480
531.947,2660,480
531.948,2660,480
531.949,2660,480
531.95,2660,481
531.951,2660,481
531.952,2660,481
531.953,2660,481
531.954,2660,481
531.955,2660,481
531.956,2660,482
531.957,2670,482
531.958,2670,482
531.959,2670,482
531.96,2670,482
531.961,2670,483
531.962,2670,483
531.963,2670,483
531.964,2670,483
531.965,2670,483
531.966,2670,484
531.967,2670,484
531.968,2670,484
531.969,2680,484
531.97,2680,484
531.971,2680,484
531.972,2680,485
531.973,2680,485
531.974,2680,485
531.975,2680,485
531.976,2680,485
531.977,2680,486
531.978,2680,486
531.979,2680,486
531.98,2680,486
531.981,2680,486
531.982,2690,487
531.983,2690,487
531.984,2690,487
531.985,2690,487
531.986,2690,487
531.987,2690,488
531.988,2690,488
531.989,2690,488
531.99,2690,488
531.991,2690,488
531.992,2690,488
531.993,2690,489
531.994,2700,489
531.995,2700,489
531.996,2700,489
531.997,2700,489
531.998,2700,490
531.999,2700,490
532,2700,490
532.001,2700,490
532.002,2700,491
532.003,2700,491
532.004,2700,491
532.005,2700,492
532.006,2700,492
532.007,2700,492
532.008,2710,493
532.009,2710,493
532.01,2710,493
532.011,2710,494
532.012,2710,494
532.013,2710,494
532.014,2710,495
532.015,2710,495
532.016,2710,495
532.017,2710,496
532.018,2710,496
532.019,2710,496
532.02,2710,497
532.021,2710,497
532.022,2720,497
532.023,2720,498
532.024,2720,498
532.025,2720,498
532.026,2720,499
532.027,2720,499
532.028,2720,500
532.029,2720,500
532.03,2720,500
532.031,2720,501
532.032,2720,501
532.033,2720,501
532.034,2720,502
532.035,2720,502
532.036,2730,502
532.037,2730,503
532.038,2730,503
532.039,2730,503
532.04,2730,504
532.041,2730,504
532.042,2730,504
532.043,2730,505
532.044,2730,505
532.045,2730,505
532.046,2730,506
532.047,2730,506
532.048,2730,506
532.049,2730,507
532.05,2730,507
532.051,2740,507
532.052,2740,508
532.053,2740,508
532.054,2740,508
532.055,2740,509
532.056,2740,509
532.057,2740,509
532.058,2740,510
532.059,2740,510
532.06,2740,510
532.061,2740,511
532.062,2740,511
532.063,2740,511
532.064,2740,512
532.065,2750,512
532.066,2750,512
532.067,2750,513
532.068,2750,513
532.069,2750,513
532.07,2750,514
532.071,2750,514
532.072,2750,514
532.073,2750,515
532.074,2750,515
532.075,2750,516
532.076,2750,516
532.077,2750,516
532.078,2750,517
532.079,2760,517
532.08,2760,517
532.081,2760,518
532.082,2760,518
532.083,2760,518
532.084,2760,519
532.085,2760,519
532.086,2760,519
532.087,2760,520
532.088,2760,520
532.089,2760,520
532.09,2760,521
532.091,2760,521
532.092,2760,521
532.093,2770,522
532.094,2770,522
532.095,2770,522
532.096,2770,523
532.097,2770,523
532.098,2770,523
532.099,2770,524
532.1,2770,524
532.101,2770,524
532.102,2770,525
532.103,2770,525
532.104,2770,525
532.105,2770,526
532.106,2770,526
532.107,2770,526
532.108,2780,527
532.109,2780,527
532.11,2780,527
532.111,2780,528
532.112,2780,528
532.113,2780,528
532.114,2780,529
532.115,2780,529
532.116,2780,529
532.117,2780,530
532.118,2780,530
532.119,2780,530
532.12,2780,531
532.121,2780,531
532.122,2790,531
532.123,2790,532
532.124,2790,532
532.125,2790,533
532.126,2790,533
532.127,2790,533
532.128,2790,534
532.129,2790,534
532.13,2790,534
532.131,2790,535
532.132,2790,535
532.133,2790,535
532.134,2790,536
532.135,2790,536
532.136,2800,536
532.137,2800,537
532.138,2800,537
532.139,2800,537
532.14,2800,538
532.141,2800,538
532.142,2800,538
532.143,2800,539
532.144,2800,539
532.145,2800,539
532.146,2800,540
532.147,2800,540
532.148,2800,540
532.149,2800,541
532.15,2800,541
532.151,2810,541
532.152,2810,542
532.153,2810,542
532.154,2810,542
532.155,2810,543
532.156,2810,543
532.157,2810,543
532.158,2810,544
532.159,2810,544
532.16,2810,544
532.161,2810,545
532.162,2810,545
532.163,2810,545
532.164,2810,546
532.165,2820,546
532.166,2820,546
532.167,2820,547
532.168,2820,547
532.169,2820,547
532.17,2820,548
532.171,2820,548
532.172,2820,548
532.173,2820,549
532.174,2820,549
532.175,2820,549
532.176,2820,550
532.177,2820,550
532.178,2820,551
532.179,2830,551
532.18,2830,551
532.181,2830,552
532.182,2830,552
532.183,2830,552
532.184,2830,553
532.185,2830,553
532.186,2830,553
532.187,2830,554
532.188,2830,554
532.189,2830,554
532.19,2830,555
532.191,2830,555
532.192,2830,555
532.193,2840,556
532.194,2840,556
532.195,2840,556
532.196,2840,557
532.197,2840,557
532.198,2840,557
532.199,2840,558
532.2,2840,558
532.201,2840,558
532.202,2840,559
532.203,2840,559
532.204,2840,559
532.205,2840,560
532.206,2840,560
532.207,2840,560
532.208,2850,561
532.209,2850,561
532.21,2850,561
532.211,2850,562
532.212,2850,562
532.213,2850,562
532.214,2850,563
532.215,2850,563
532.216,2850,563
532.217,2850,564
532.218,2850,564
532.219,2850,564
532.22,2850,565
532.221,2850,565
532.222,2860,565
532.223,2860,566
532.224,2860,566
532.225,2860,567
532.226,2860,567
532.227,2860,567
532.228,2860,568
532.229,2860,568
532.23,2860,568
532.231,2860,569
532.232,2860,569
532.233,2860,569
532.234,2860,570
532.235,2860,570
532.236,2870,570
532.237,2870,571
532.238,2870,571
532.239,2870,571
532.24,2870,572
532.241,2870,572
532.242,2870,572
532.243,2870,573
532.244,2870,573
532.245,2870,573
532.246,2870,574
532.247,2870,574
532.248,2870,574
532.249,2870,575
532.25,2880,575
532.251,2880,575
532.252,2880,576
532.253,2880,576
532.254,2880,576
532.255,2880,577
532.256,2880,577
532.257,2880,577
532.258,2880,578
532.259,2880,578
532.26,2880,578
532.261,2880,579
532.262,2880,579
532.263,2880,579
532.264,2880,580
532.265,2890,580
532.266,2890,580
532.267,2890,581
532.268,2890,581
532.269,2890,581
532.27,2890,582
532.271,2890,582
532.272,2890,582
532.273,2890,583
532.274,2890,583
532.275,2890,583
532.276,2890,584
532.277,2890,584
532.278,2890,585
532.279,2900,585
532.28,2900,585
532.281,2900,586
532.282,2900,586
532.283,2900,586
532.284,2900,587
532.285,2900,587
532.286,2900,587
532.287,2900,588
532.288,2900,588
532.289,2900,588
532.29,2900,589
532.291,2900,589
532.292,2900,589
532.293,2910,590
532.294,2910,590
532.295,2910,590
532.296,2910,591
532.297,2910,591
532.298,2910,591
532.299,2910,592
532.3,2910,592
532.301,2910,592
532.302,2910,593
532.303,2910,593
532.304,2910,593
532.305,2910,594
532.306,2910,594
532.307,2910,594
532.308,2920,595
532.309,2920,595
532.31,2920,595
532.311,2920,596
532.312,2920,596
532.313,2920,596
532.314,2920,597
532.315,2920,597
532.316,2920,597
532.317,2920,598
532.318,2920,598
532.319,2920,598
532.32,2920,599
532.321,2920,599
532.322,2930,599
532.323,2930,600
532.324,2930,600
532.325,2930,601
532.326,2930,601
532.327,2930,601
532.328,2930,602
532.329,2930,602
532.33,2930,602
532.331,2930,603
532.332,2930,603
532.333,2930,603
532.334,2930,604
532.335,2930,604
532.336,2940,604
532.337,2940,605
532.338,2940,605
532.339,2940,605
532.34,2940,606
532.341,2940,606
532.342,2940,606
532.343,2940,607
532.344,2940,607
532.345,2940,607
532.346,2940,608
532.347,2940,608
532.348,2940,608
532.349,2940,609
532.35,2950,609
532.351,2950,609
532.352,2950,610
532.353,2950,610
532.354,2950,610
532.355,2950,611
532.356,2950,611
532.357,2950,611
532.358,2950,612
532.359,2950,612
532.36,2950,612
532.361,2950,613
532.362,2950,613
532.363,2950,613
532.364,2950,614
532.365,2960,614
532.366,2960,614
532.367,2960,615
532.368,2960,615
532.369,2960,615
532.37,2960,616
532.371,2960,616
532.372,2960,616
532.373,2960,617
532.374,2960,617
532.375,2960,618
532.376,2960,618
532.377,2960,618
532.378,2960,619
532.379,2970,619
532.38,2970,619
532.381,2970,620
532.382,2970,620
532.383,2970,620
532.384,2970,621
532.385,2970,621
532.386,2970,621
532.387,2970,622
532.388,2970,622
532.389,2970,622
532.39,2970,623
532.391,2970,623
532.392,2970,623
532.393,2980,624
532.394,2980,624
532.395,2980,624
532.396,2980,625
532.397,2980,625
532.398,2980,625
532.399,2980,626
532.4,2980,626
532.401,2980,626
532.402,2980,627
532.403,2980,627
532.404,2980,627
532.405,2980,628
532.406,2980,628
532.407,2980,628
532.408,2990,629
532.409,2990,629
532.41,2990,629
532.411,2990,630
532.412,2990,630
532.413,2990,630
532.414,2990,631
532.415,2990,631
532.416,2990,631
532.417,2990,632
532.418,2990,632
532.419,2990,632
532.42,2990,633
532.421,2990,633
532.422,3000,633
532.423,3000,634
532.424,3000,634
532.425,3000,634
532.426,3000,635
532.427,3000,635
532.428,3000,636
532.429,3000,636
532.43,3000,636
532.431,3000,637
532.432,3000,637
532.433,3000,637
532.434,3000,638
532.435,3000,638
532.436,3010,638
532.437,3010,639
532.438,3010,639
532.439,3010,639
532.44,3010,640
532.441,3010,640
532.442,3010,640
532.443,3010,641
532.444,3010,641
532.445,3010,641
532.446,3010,642
532.447,3010,642
532.448,3010,642
532.449,3010,643
532.45,3020,643
532.451,3020,643
532.452,3020,644
532.453,3020,644
532.454,3020,644
532.455,3020,645
532.456,3020,645
532.457,3020,645
532.458,3020,646
532.459,3020,646
532.46,3020,646
532.461,3020,647
532.462,3020,647
532.463,3020,647
532.464,3020,648
532.465,3030,648
532.466,3030,648
532.467,3030,649
532.468,3030,649
532.469,3030,649
532.47,3030,650
532.471,3030,650
532.472,3030,650
532.473,3030,651
532.474,3030,651
532.475,3030,652
532.476,3030,652
532.477,3030,652
532.478,3030,653
532.479,3040,653
532.48,3040,653
532.481,3040,654
532.482,3040,654
532.483,3040,654
532.484,3040,655
532.485,3040,655
532.486,3040,655
532.487,3040,656
532.488,3040,656
532.489,3040,656
532.49,3040,657
532.491,3040,657
532.492,3040,657
532.493,3050,658
532.494,3050,658
532.495,3050,658
532.496,3050,659
532.497,3050,659
532.498,3050,659
532.499,3050,660
532.5,3050,660
532.501,3050,660
532.502,3050,661
532.503,3050,661
532.504,3050,661
532.505,3050,662
532.506,3050,662
532.507,3050,662
532.508,3060,663
532.509,3060,663
532.51,3060,663
532.511,3060,664
532.512,3060,664
532.513,3060,664
532.514,3060,665
532.515,3060,665
532.516,3060,665
532.517,3060,666
532.518,3060,666
532.519,3060,666
532.52,3060,667
532.521,3060,667
532.522,3070,667
532.523,3070,668
532.524,3070,668
532.525,3070,668
532.526,3070,669
532.527,3070,669
532.528,3070,670
532.529,3070,670
532.53,3070,670
532.531,3070,671
532.532,3070,671
532.533,3070,671
532.534,3070,672
532.535,3070,672
532.536,3080,672
532.537,3080,673
532.538,3080,673
532.539,3080,673
532.54,3080,674
532.541,3080,674
532.542,3080,674
532.543,3080,675
532.544,3080,675
532.545,3080,675
532.546,3080,676
532.547,3080,676
532.548,3080,676
532.549,3080,677
532.55,3080,677
532.551,3090,677
532.552,3090,678
532.553,3090,678
532.554,3090,678
532.555,3090,679
532.556,3090,679
532.557,3090,679
532.558,3090,680
532.559,3090,680
532.56,3090,680
532.561,3090,681
532.562,3090,681
532.563,3090,681
532.564,3090,682
532.565,3100,682
532.566,3100,682
532.567,3100,683
532.568,3100,683
532.569,3100,683
532.57,3100,684
532.571,3100,684
532.572,3100,684
532.573,3100,685
532.574,3100,685
532.575,3100,686
532.576,3100,686
532.577,3100,686
532.578,3100,687
532.579,3110,687
532.58,3110,687
532.581,3110,688
532.582,3110,688
532.583,3110,688
532.584,3110,689
532.585,3110,689
532.586,3110,689
532.587,3110,690
532.588,3110,690
532.589,3110,690
532.59,3110,691
532.591,3110,691
532.592,3110,691
532.593,3120,692
532.594,3120,692
532.595,3120,692
532.596,3120,693
532.597,3120,693
532.598,3120,693
532.599,3120,694
532.6,3120,694
532.601,3120,694
532.602,3120,695
532.603,3120,695
532.604,3120,695
532.605,3120,696
532.606,3120,696
532.607,3120,696
532.608,3130,697
532.609,3130,697
532.61,3130,697
532.611,3130,698
532.612,3130,698
532.613,3130,698
532.614,3130,699
532.615,3130,699
532.616,3130,699
532.617,3130,700
532.618,3130,700
532.619,3130,700
532.62,3130,701
532.621,3130,701
532.622,3140,701
532.623,3140,702
532.624,3140,702
532.625,3140,703
532.626,3140,703
532.627,3140,703
532.628,3140,704
532.629,3140,704
532.63,3140,704
532.631,3140,705
532.632,3140,705
532.633,3140,705
532.634,3140,706
532.635,3140,706
532.636,3150,706
532.637,3150,707
532.638,3150,707
532.639,3150,707
532.64,3150,708
532.641,3150,708
532.642,3150,708
532.643,3150,709
532.644,3150,709
532.645,3150,709
532.646,3150,710
532.647,3150,710
532.648,3150,710
532.649,3150,711
532.65,3150,711
532.651,3160,711
532.652,3160,712
532.653,3160,712
532.654,3160,712
532.655,3160,713
532.656,3160,713
532.657,3160,713
532.658,3160,714
532.659,3160,714
532.66,3160,714
532.661,3160,715
532.662,3160,715
532.663,3160,715
532.664,3160,716
